"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","pm10","so2"
"3711",2021-11-16,3.00625,282.333333333333,71.0625,1007.50208333333,42.1041666666667,11.5145833333333,13.4,10,1.6,2160,1179189,1.83176742659574,NA,5.42,29.29,37.42,NA,NA
"3712",2021-11-17,2.45208333333333,239.75,68.9791666666667,1010.4625,120.125,12.1270833333333,16.6,8.7,0,2004,1104630,1.81418212433122,NA,10.75,28.58,44.62,NA,NA
"3713",2021-11-18,1.43541666666667,248.020833333333,67.7708333333333,1016.99583333333,116.520833333333,11.8125,17,8,0,1961,1106114,1.77287332047149,NA,13.68,36.77,57.32,NA,NA
"3714",2021-11-19,0.845833333333333,239.270833333333,82.0208333333333,1019.07083333333,112.395833333333,11.5270833333333,16.9,7.4,0,1737,985429,1.76268406957782,NA,36.42,54.25,109.58,NA,NA
"3715",2021-11-20,0.7,240.708333333333,81.0833333333333,1013.93333333333,67.0625,12.425,17.2,8.1,0,479,333213,1.43751894433891,NA,35,55.21,108.38,NA,NA
"3716",2021-11-21,0.85625,240.520833333333,85.25,1003.48958333333,82.8958333333333,13.3979166666667,17.8,11,0,370,270882,1.36590840292083,NA,6.5,36.88,46.79,NA,NA
"3717",2021-11-22,2.30208333333333,156.729166666667,72.2083333333333,1001.69375,81.8125,12.88125,14.7,9.5,0,2834,1522750,1.8611065506485,NA,4.29,27.96,34.29,NA,NA
"3718",2021-11-23,3.43958333333333,90.25,80.4791666666667,1004.00416666667,24.9166666666667,12.3333333333333,14.3,10.3,50.8,2269,1271557,1.78442649444736,NA,2.58,28.04,31.83,NA,NA
"3719",2021-11-24,2.75208333333333,87.7708333333333,90.6875,1000.13541666667,32.4166666666667,11.4833333333333,14.2,8.7,6.8,2086,1176267,1.77340688806198,NA,2.21,28.12,31.25,NA,NA
"3720",2021-11-25,2.73333333333333,176.145833333333,82.5208333333333,995.020833333333,53.7708333333333,10.0270833333333,13.3,7.2,10.9,2077,1180572,1.75931667022426,NA,4.75,33.5,40.5,NA,NA
