"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","no","no2","nox","o3","pm10","pm2.5","so2","data"
"11859",2010-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,8.46,36,48.54,44.04,NA,NA,1.67,2010-10-16
"11860",2010-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,7.83,43.79,55.54,33.96,NA,NA,2.21,2010-10-17
"11861",2010-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,10.25,45.58,60.96,45.67,NA,NA,2.38,2010-10-18
"11862",2010-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,29.21,58.88,103,33.83,NA,NA,5.17,2010-10-19
"11863",2010-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,27.75,61.21,102.88,30.79,NA,NA,4.17,2010-10-20
"11864",2010-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,36.17,62.42,117.21,24.17,NA,NA,3.42,2010-10-21
"11865",2010-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,45.08,67.46,136.12,24.92,NA,NA,3.71,2010-10-22
"11866",2010-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,24.12,64.42,101.17,29.25,NA,NA,3.29,2010-10-23
"11867",2010-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,11.33,50.17,67.12,36.92,NA,NA,3.29,2010-10-24
"11868",2010-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,16.83,37.83,63.38,43.58,NA,NA,2.29,2010-10-25
"11869",2010-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,17.96,55.75,83.04,39.38,NA,NA,3.67,2010-10-26
"11870",2010-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,65.55,82.36,182.18,16.96,NA,NA,5.22,2010-10-27
"11871",2010-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,65.04,82.62,181.58,15.38,NA,NA,4.83,2010-10-28
"11872",2010-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,54.21,76,158.88,28.21,NA,NA,4.08,2010-10-29
"11873",2010-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,10.46,53.5,69.33,37.79,NA,NA,1.75,2010-10-30
"11874",2010-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,5.42,33.04,40.96,48.79,NA,NA,1.21,2010-10-31
"11875",2010-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,15.38,36.25,59.33,32.04,NA,NA,1.08,2010-11-01
"11876",2010-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,39.54,62,122,22.62,NA,NA,1.79,2010-11-02
"11877",2010-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,65.25,64.17,148.52,14.65,NA,NA,3.33,2010-11-03
"11878",2010-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,91.96,73.54,213.75,5.58,NA,NA,3.92,2010-11-04
"11879",2010-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,48.92,52,126.67,15.83,NA,NA,2.08,2010-11-05
"11880",2010-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,42.04,60,124.17,15.42,NA,NA,4.38,2010-11-06
"11881",2010-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,13.58,37.12,57.54,20.21,NA,NA,1.88,2010-11-07
"11882",2010-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,12.54,47.5,66.21,28.62,NA,NA,1.42,2010-11-08
"11883",2010-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,13.42,45.12,65.5,34.21,NA,NA,1,2010-11-09
"11884",2010-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,10.75,35.88,51.83,34.75,NA,NA,1.04,2010-11-10
"11885",2010-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,18.71,50.58,79.04,23.75,NA,NA,1.46,2010-11-11
"11886",2010-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,27.25,55.21,96.62,15.04,NA,NA,1.46,2010-11-12
"11887",2010-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,30.96,62.08,109.17,13.21,NA,NA,2.38,2010-11-13
"11888",2010-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,25,60.75,98.58,10.12,NA,NA,3.71,2010-11-14
"11889",2010-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,13.79,48.62,69.5,21.21,NA,NA,1.29,2010-11-15
"11890",2010-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,8.67,34.75,47.67,37.88,NA,NA,1.21,2010-11-16
"11891",2010-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,29.24,50.81,94.95,18.77,NA,NA,1.77,2010-11-17
"11892",2010-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,42.33,52.75,117.04,11.88,NA,NA,1.46,2010-11-18
"11893",2010-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,108.71,68.75,221.26,1.08,NA,NA,3.42,2010-11-19
"11894",2010-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,65.58,63.67,163.71,3,NA,NA,2.96,2010-11-20
"11895",2010-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,40,52.67,25.12,NA,NA,1,2010-11-21
"11896",2010-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,14.75,44.92,66.96,22.79,NA,NA,1.46,2010-11-22
"11897",2010-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,53.08,56.79,137.33,18.17,NA,NA,2.75,2010-11-23
"11898",2010-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,51.42,62.42,140.79,7.71,NA,NA,3.29,2010-11-24
"11899",2010-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,38.79,53.58,112.79,11.54,NA,NA,2.96,2010-11-25
"11900",2010-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,40.38,65.08,127.65,11.88,NA,NA,3,2010-11-26
"11901",2010-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,25,60.67,98.58,13.21,NA,NA,2.29,2010-11-27
"11902",2010-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,6.12,31.79,40.67,35.17,NA,NA,1.75,2010-11-28
"11903",2010-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,61.58,68.42,162.42,9.42,NA,NA,3.12,2010-11-29
"11904",2010-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,53.21,75.67,156.79,5.46,NA,NA,1.71,2010-11-30
"11905",2010-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,19.54,51.71,81.21,17.33,NA,NA,1.38,2010-12-01
"11906",2010-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,31.38,53.04,100.75,16.58,NA,NA,3.04,2010-12-02
"11907",2010-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,17.5,51.33,77.79,17.08,NA,NA,2.46,2010-12-03
"11908",2010-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,27.5,61.25,102.83,10.79,NA,NA,2.96,2010-12-04
"11909",2010-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,30.67,64.96,111.29,8.38,NA,NA,4.92,2010-12-05
"11910",2010-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,63.12,72.08,168.17,5.17,NA,NA,4.12,2010-12-06
"11911",2010-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,109.83,84.04,234.87,1.83,NA,NA,4.04,2010-12-07
"11912",2010-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,31.38,61.62,109.21,13.75,NA,NA,2.92,2010-12-08
"11913",2010-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,16.33,41.62,66.38,9,NA,NA,1.54,2010-12-09
"11914",2010-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,43.54,50.75,116.83,6.29,NA,NA,2.67,2010-12-10
"11915",2010-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,64.42,61.08,159.29,2.29,NA,NA,4,2010-12-11
"11916",2010-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,45.58,60.62,129.75,3.25,NA,NA,3.58,2010-12-12
"11917",2010-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,58.67,66.08,155.46,9.42,NA,NA,3.75,2010-12-13
"11918",2010-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,31.67,59.08,107.08,13.25,NA,NA,2.38,2010-12-14
"11919",2010-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,31.25,63.88,111.12,8.29,NA,NA,3.38,2010-12-15
"11920",2010-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,14.08,47.83,68.88,25.71,NA,NA,2.33,2010-12-16
"11921",2010-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,39.54,57.54,117.54,18.79,NA,NA,2.92,2010-12-17
"11922",2010-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,46.75,66,137.04,10.12,NA,NA,3.5,2010-12-18
"11923",2010-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,41.12,68.54,131.33,6.71,NA,NA,4.5,2010-12-19
"11924",2010-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,58.52,72.67,143.1,5.14,NA,NA,3.35,2010-12-20
"11925",2010-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,161,88.38,318,1.33,NA,NA,4.83,2010-12-21
"11926",2010-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,119.08,73.75,255.71,3.58,NA,NA,3.46,2010-12-22
"11927",2010-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,27.21,56.38,97.54,15.32,NA,NA,1.54,2010-12-23
"11928",2010-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,10.42,31.71,47,27.75,NA,NA,1.25,2010-12-24
"11929",2010-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,5.24,23.95,31.52,44,NA,NA,1.5,2010-12-25
"11930",2010-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,6.38,30.08,39.33,40.04,NA,NA,2.38,2010-12-26
"11931",2010-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,59.33,75.67,166.04,5.88,NA,NA,4.71,2010-12-27
"11932",2010-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,96.17,77.71,211.22,6.96,NA,NA,4.79,2010-12-28
"11933",2010-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,77.22,73.13,190.7,8.08,NA,NA,4.92,2010-12-29
"11934",2010-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,37.46,55.83,112.88,26.46,NA,NA,2.67,2010-12-30
"11935",2010-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,25,59.67,97.42,10.75,NA,NA,1.21,2010-12-31
"11936",2011-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,17.58,49.46,76,14.42,NA,NA,2.92,2011-01-01
"11937",2011-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,13.5,39.88,59.92,22.04,NA,NA,2.21,2011-01-02
"11938",2011-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,16.12,42.17,66.5,17.96,NA,NA,2.46,2011-01-03
"11939",2011-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,40.08,56.46,117.17,10.96,NA,NA,3.92,2011-01-04
"11940",2011-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,61.58,64.29,158.17,3.67,NA,NA,5.42,2011-01-05
"11941",2011-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,55.46,61.08,145.54,3.04,NA,NA,7.79,2011-01-06
"11942",2011-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,84.33,61.83,190.67,4.92,NA,NA,4.5,2011-01-07
"11943",2011-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,45.42,66.25,135.33,14.54,NA,NA,3.21,2011-01-08
"11944",2011-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,30.96,52.42,99.58,17.29,NA,NA,3.46,2011-01-09
"11945",2011-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,18.22,56.17,83.39,29.89,NA,NA,3.11,2011-01-10
"11946",2011-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.62,58.79,141.83,NA,NA,NA,NA,2011-01-11
"11947",2011-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.62,69.88,207.96,NA,NA,NA,NA,2011-01-12
"11948",2011-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.17,64.96,237.42,NA,NA,NA,NA,2011-01-13
"11949",2011-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.88,67.71,209.4,NA,NA,NA,NA,2011-01-14
"11950",2011-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5,61.12,177.71,NA,NA,NA,NA,2011-01-15
"11951",2011-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.67,45.88,74.12,NA,NA,NA,NA,2011-01-16
"11952",2011-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08,47.38,94.42,NA,NA,NA,NA,2011-01-17
"11953",2011-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.33,83.88,266.95,NA,NA,NA,NA,2011-01-18
"11954",2011-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.39,67.94,153.06,NA,NA,NA,NA,2011-01-19
"11955",2011-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.38,54.67,109.62,NA,NA,NA,NA,2011-01-20
"11956",2011-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.21,49.25,73.54,NA,NA,NA,NA,2011-01-21
"11957",2011-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.46,54,78.71,NA,NA,NA,NA,2011-01-22
"11958",2011-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92,43.17,56.71,NA,NA,NA,NA,2011-01-23
"11959",2011-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.04,70.25,141.92,NA,NA,NA,NA,2011-01-24
"11960",2011-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.27,63.45,112.55,NA,NA,NA,NA,2011-01-25
"11961",2011-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.71,75.17,176.88,NA,NA,NA,NA,2011-01-26
"11962",2011-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88,67.17,123.25,NA,NA,NA,NA,2011-01-27
"11963",2011-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.62,52.96,82.29,NA,NA,NA,NA,2011-01-28
"11964",2011-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.96,51.21,72.12,NA,NA,NA,NA,2011-01-29
"11965",2011-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.92,47.08,71.08,NA,NA,NA,NA,2011-01-30
"11966",2011-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.54,67.04,136.33,NA,NA,NA,NA,2011-01-31
"11967",2011-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.38,45.88,67.54,NA,NA,NA,NA,2011-02-01
"11968",2011-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.04,49.62,82.83,NA,NA,NA,NA,2011-02-02
"11969",2011-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.71,63.38,110.04,NA,NA,NA,NA,2011-02-03
"11970",2011-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.33,66.33,172.12,NA,NA,NA,NA,2011-02-04
"11971",2011-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.17,65.38,149.42,NA,NA,NA,NA,2011-02-05
"11972",2011-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.54,65.58,130.46,NA,NA,NA,NA,2011-02-06
"11973",2011-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.96,66.83,155.33,NA,NA,NA,NA,2011-02-07
"11974",2011-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.83,77.83,159.88,NA,NA,NA,NA,2011-02-08
"11975",2011-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.54,72.88,131.17,NA,NA,NA,NA,2011-02-09
"11976",2011-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.83,74.25,137.88,NA,NA,NA,NA,2011-02-10
"11977",2011-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.92,73.04,116.83,NA,NA,NA,NA,2011-02-11
"11978",2011-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.04,62.25,100.08,NA,NA,NA,NA,2011-02-12
"11979",2011-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.96,55.5,88.54,NA,NA,NA,NA,2011-02-13
"11980",2011-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.32,75.64,132.27,NA,NA,NA,NA,2011-02-14
"11981",2011-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.29,75.96,150.96,NA,NA,NA,NA,2011-02-15
"11982",2011-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.46,49.54,77.33,NA,NA,NA,NA,2011-02-16
"11983",2011-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.04,75.25,134.5,NA,NA,NA,NA,2011-02-17
"11984",2011-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.38,64.46,131.92,NA,NA,NA,NA,2011-02-18
"11985",2011-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.88,61.04,110.83,NA,NA,NA,NA,2011-02-19
"11986",2011-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.25,47.04,83.67,NA,NA,NA,NA,2011-02-20
"11987",2011-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.67,45.42,93.62,NA,NA,NA,NA,2011-02-21
"11988",2011-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08,52.92,99.96,NA,NA,NA,NA,2011-02-22
"11989",2011-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.96,49.46,105.67,NA,NA,NA,NA,2011-02-23
"11990",2011-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.46,58.83,112.58,NA,NA,NA,NA,2011-02-24
"11991",2011-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.67,62.08,120.96,NA,NA,NA,NA,2011-02-25
"11992",2011-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.71,41.08,73.88,NA,NA,NA,NA,2011-02-26
"11993",2011-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.92,35.58,45.92,NA,NA,NA,NA,2011-02-27
"11994",2011-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.38,61.08,85.83,NA,NA,NA,NA,2011-02-28
"11995",2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.54,53.92,80.54,NA,NA,NA,NA,2011-03-01
"11996",2011-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.83,48.58,73.96,NA,NA,NA,NA,2011-03-02
"11997",2011-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,46.71,69.96,NA,NA,NA,NA,2011-03-03
"11998",2011-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,48.17,64.21,NA,NA,NA,NA,2011-03-04
"11999",2011-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,52.29,65.62,NA,NA,NA,NA,2011-03-05
"12000",2011-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.58,60,79.17,NA,NA,NA,NA,2011-03-06
"12001",2011-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.83,44.08,64.92,NA,NA,NA,NA,2011-03-07
"12002",2011-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83,20.04,25.5,NA,NA,NA,NA,2011-03-08
"12003",2011-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,54.79,76.04,NA,NA,NA,NA,2011-03-09
"12004",2011-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.67,65.88,106.25,NA,NA,NA,NA,2011-03-10
"12005",2011-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.67,50.38,107.46,NA,NA,NA,NA,2011-03-11
"12006",2011-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71,18.71,22.83,NA,NA,NA,NA,2011-03-12
"12007",2011-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58,33.62,41.71,NA,NA,NA,NA,2011-03-13
"12008",2011-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.39,34.83,48.87,NA,NA,NA,NA,2011-03-14
"12009",2011-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38,43.83,54.71,NA,NA,NA,NA,2011-03-15
"12010",2011-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.21,66.46,113.54,NA,NA,NA,NA,2011-03-16
"12011",2011-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.62,61.42,123.12,NA,NA,NA,NA,2011-03-17
"12012",2011-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.33,67.54,122.79,NA,NA,NA,NA,2011-03-18
"12013",2011-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,39.92,51.75,NA,NA,NA,NA,2011-03-19
"12014",2011-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83,32.92,44.46,NA,NA,NA,NA,2011-03-20
"12015",2011-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.17,42.58,68.67,NA,NA,NA,NA,2011-03-21
"12016",2011-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75,34.5,49.29,NA,NA,NA,NA,2011-03-22
"12017",2011-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,37.75,50.17,NA,NA,NA,NA,2011-03-23
"12018",2011-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.75,45.08,68.62,NA,NA,NA,NA,2011-03-24
"12019",2011-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.12,65.42,94.42,NA,NA,NA,NA,2011-03-25
"12020",2011-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.58,50.42,76.96,NA,NA,NA,NA,2011-03-26
"12021",2011-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,28.04,34.91,NA,NA,NA,NA,2011-03-27
"12022",2011-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14,32.77,43.32,NA,NA,NA,NA,2011-03-28
"12023",2011-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,47.88,80.58,NA,NA,NA,NA,2011-03-29
"12024",2011-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.33,43.46,71.21,NA,NA,NA,NA,2011-03-30
"12025",2011-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.12,62.17,113.92,NA,NA,NA,NA,2011-03-31
"12026",2011-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.42,74.42,137.38,NA,NA,NA,NA,2011-04-01
"12027",2011-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.92,54.12,93.46,NA,NA,NA,NA,2011-04-02
