,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_totals,poblacio_total,incidencia_1000,co,h2s,no,no2,nox,o3,pm10,pm2.5,so2
7808,2003-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,23.42,NA,NA,1
7809,2003-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.03,NA,NA,NA,NA,22.29,NA,NA,1.54
7810,2003-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,NA,NA,NA,NA,15.71,NA,NA,06.08
7811,2003-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,19.54,NA,NA,01.04
7812,2003-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,17.04,NA,NA,2.33
7813,2003-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,18.96,NA,NA,1.71
7814,2003-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA,12.92,NA,NA,2.96
7815,2003-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,25.92,NA,NA,1.33
7816,2003-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.06,NA,NA,NA,NA,19.46,NA,NA,08.08
7817,2003-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,NA,60.64,39.36,NA,22.88,NA,NA,1.46
7818,2004-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,23.17,24.92,NA,34.17,NA,NA,1
7819,2004-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,68.46,36.38,NA,27.67,NA,NA,5.88
7820,2004-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,26.29,NA,NA,1.67
7821,2004-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,21.21,NA,NA,2.48
7822,2004-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,18.42,NA,NA,1.22
7823,2004-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,NA,NA,NA,NA,15.75,NA,NA,3.48
7824,2004-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,14.12,NA,NA,1.96
7825,2004-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,NA,145,105.78,NA,16.7,NA,NA,4.17
7826,2004-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,NA,134.25,86.71,NA,13.71,NA,NA,6.25
7827,2004-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,NA,132.58,96.46,NA,11.29,NA,NA,2.29
7828,2004-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,50.79,50.17,NA,16.33,NA,NA,1.35
7829,2004-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,34.96,37.25,NA,13.29,NA,NA,1.26
7830,2004-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,14.58,14.29,NA,19.75,NA,NA,02.04
7831,2004-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,24.25,NA,NA,3.61
7832,2004-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,26.5,NA,NA,4.58
7833,2004-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,14.67,NA,NA,4.96
7834,2004-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,33.33,NA,NA,1.17
7835,2004-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,44,NA,NA,1
7836,2004-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,NA,83.22,89.44,NA,13.04,NA,NA,9.57
7837,2004-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,NA,60.54,73.31,NA,20.47,NA,NA,1.38
7838,2004-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,NA,122.08,98.12,NA,17.21,NA,NA,7.35
7839,2004-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,65.58,70.62,NA,15.92,NA,NA,1.21
7840,2004-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,56.75,70.29,NA,15.96,NA,NA,3.39
7841,2004-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,50.33,66.38,NA,16.5,NA,NA,02.04
7842,2004-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,21.04,51.33,NA,22.75,NA,NA,1
7843,2004-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,22.38,49.75,NA,24,NA,NA,1.62
7844,2004-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,34.07,72.43,NA,22.62,NA,NA,1.38
7845,2004-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,21.5,54.79,NA,34.88,NA,NA,1.58
7846,2004-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,41.88,59.54,NA,21.08,NA,NA,1.29
7847,2004-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,53.17,65.08,NA,10.5,NA,NA,7.67
7848,2004-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,08.04,NA,NA,1.25
7849,2004-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,10.33,NA,NA,3.21
7850,2004-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,10.88,NA,NA,3.92
7851,2004-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,11.58,NA,NA,1.71
7852,2004-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,10.04,NA,NA,1.25
7853,2004-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,20.04,NA,NA,1.21
7854,2004-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,NA,15.5,NA,NA,6.5
7855,2004-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,NA,93.5,57.83,NA,11.75,NA,NA,12.71
7856,2004-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,NA,112.36,46.95,NA,12,NA,NA,9.83
7857,2004-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,NA,173.08,64.5,NA,15.83,NA,NA,10.83
7858,2004-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,156.92,44.62,NA,17.46,NA,NA,12.67
7859,2004-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,78.38,26.83,NA,21.17,NA,NA,1.96
7860,2004-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,97.08,23.83,NA,25.08,NA,NA,2.75
7861,2004-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA,24.5,NA,NA,2.88
7862,2004-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.04,NA,NA,NA,NA,26.74,29.83,NA,4.65
7863,2004-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,44.56,74.67,NA,21.21,32.5,NA,2.12
7864,2004-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.09,NA,55.33,62.46,NA,23,27.08,NA,3.46
7865,2004-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,56.79,68.04,NA,25.54,22.17,NA,2.39
7866,2004-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,81.88,63.75,NA,15.88,111.67,NA,02.04
7867,2004-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,NA,20.83,42.71,NA,33.46,36.67,NA,1.12
7868,2004-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,NA,75.67,73.12,NA,33.5,28.54,NA,5.91
7869,2004-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,36.92,51.92,NA,22.21,25.08,NA,01.04
7870,2004-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.03,NA,96.12,77.46,NA,16.04,26.33,NA,4.46
7871,2004-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,79,65.96,NA,18.5,15.96,NA,1.71
7872,2004-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,29.62,47.88,NA,33.96,13.46,NA,01.04
7873,2004-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,11.08,24,NA,59.96,9.17,NA,1
7874,2004-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,19.17,38.08,NA,46,10.42,NA,2.12
7875,2004-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,54,59.83,NA,31.42,22.17,NA,6.38
7876,2004-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,NA,68.12,74.54,NA,23.38,35.5,NA,4.79
7877,2004-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,NA,88.71,86.58,NA,21.46,43.54,NA,7.25
7878,2004-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,106.12,81.71,NA,21.46,47.62,NA,9.17
7879,2004-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,NA,161.54,79.25,NA,11.71,55.04,NA,05.04
7880,2004-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,49.54,51.71,NA,31.75,32.71,NA,1.79
7881,2004-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,19.92,40.58,NA,37.79,17.54,NA,1.54
7882,2004-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,33.42,55.38,NA,35.83,21.29,NA,1.5
7883,2004-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,49.29,62.54,NA,30.46,27.46,NA,4.58
7884,2004-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,NA,92.92,75.12,NA,17.75,42.17,NA,9.7
7885,2004-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,32.25,56.92,NA,34.46,29.79,NA,1.96
7886,2004-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,55.08,69.21,NA,21.04,40.88,NA,5.33
7887,2004-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,33.71,46.67,NA,33.04,31.38,NA,1.17
7888,2004-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,42.83,48.83,NA,17.08,24.17,NA,2.25
7889,2004-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA,55.21,60.46,NA,26.12,30.75,NA,03.08
7890,2004-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,37.5,60.62,NA,37.88,35.12,NA,1.83
7891,2004-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,39.46,46.96,NA,46.42,36.42,NA,3.12
7892,2004-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,36.33,48.71,NA,40.25,31.62,NA,3.96
7893,2004-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,38.12,56.67,NA,27.54,43.08,NA,1.75
7894,2004-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,50.25,58.21,NA,24.17,52.54,NA,4.17
7895,2004-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,13.54,37.75,NA,38.33,41.71,NA,1.21
7896,2004-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,27.79,40.08,NA,39.96,23.75,NA,3.83
7897,2004-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,17.29,28.29,NA,55.46,16.33,NA,1
7898,2004-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.07,NA,39.54,45.21,NA,43,24.79,NA,5.29
7899,2004-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,53.05,66.68,NA,34.3,22.67,NA,3.32
7900,2004-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,53.58,73.71,NA,35,23.21,NA,1.75
7901,2004-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,51.17,63.25,NA,24.58,21.75,NA,01.04
7902,2004-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,25.48,44.87,NA,52.35,NA,NA,1
7903,2004-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,27.17,53.58,NA,61.08,24.43,NA,1.29
7904,2004-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,73.79,67.88,NA,33.04,25.79,NA,5.7
7905,2004-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,46.17,63.12,NA,37,30.67,NA,4.88
7906,2004-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,65.96,69.83,NA,26.33,31.96,NA,4.71
7907,2004-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,41.42,62.79,NA,34.33,23.62,NA,1.75
7908,2004-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,35.42,57.79,NA,39.88,18.33,NA,01.04
7909,2004-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,54.25,68.71,NA,30.29,27.92,NA,13.92
7910,2004-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,91.79,85.92,NA,27.21,42.17,NA,12.5
7911,2004-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,36.42,55.33,NA,49.62,27,NA,2.75
7912,2004-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,29.21,45.5,NA,43.88,20.38,NA,1.79
7913,2004-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA,55.08,64.5,NA,29.5,15.42,NA,1.96
7914,2004-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,15.12,37.04,NA,55.79,9.25,NA,01.04
7915,2004-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,18.21,41.29,NA,55.17,15.21,NA,2.75
7916,2004-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,11.96,39.17,NA,66.75,11.12,NA,1.33
7917,2004-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,19.21,47.38,NA,48.25,17.38,NA,2.29
7918,2004-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,30.71,53.88,NA,48.5,NA,NA,2.67
7919,2004-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,44.09,57.64,NA,46.62,34.57,NA,4.68
7920,2004-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43,NA,NA,NA,NA,53.29,23.83,NA,2.46
7921,2004-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,NA,NA,NA,NA,42.71,15.54,NA,1.46
7922,2004-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,NA,NA,NA,NA,44.67,14.38,NA,1.17
7923,2004-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,46.38,13.88,NA,1.25
7924,2004-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,64.25,18.04,NA,01.08
7925,2004-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,NA,NA,NA,NA,38.67,36.12,NA,4.96
7926,2004-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,NA,NA,NA,27.17,36.62,NA,8.42
7927,2004-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,NA,151,72,NA,20,27.31,NA,1.62
7928,2004-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,14.11,58.33,NA,64.44,23.6,NA,1
7929,2004-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,27.96,63.04,NA,51.25,22.12,NA,2.21
7930,2004-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01.01,NA,41.67,67.33,NA,44.6,21.33,NA,1
7931,2004-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,39.2,NA,32.5,20.89,NA,1
7932,2004-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1,58.85,NA,48.22,25.4,NA,7
7933,2004-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.83,47.12,NA,53.25,19.71,NA,01.08
7934,2004-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.33,56.83,NA,49.83,25,NA,2.12
7935,2004-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.57,72.83,NA,40.58,37.42,NA,1.79
7936,2004-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.62,79.04,NA,22.88,28.88,NA,2.42
7937,2004-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5,78.38,NA,35.04,36,NA,6.79
7938,2004-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.75,73.88,NA,38.29,39.42,NA,11.54
7939,2004-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,70,NA,50.38,33.96,NA,2.38
7940,2004-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.12,75.71,NA,44.75,41.42,NA,7.21
7941,2004-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.42,75.04,NA,53.62,31.83,NA,7.29
7942,2004-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.83,94.75,NA,36.88,52.12,NA,13.25
7943,2004-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.79,89.96,NA,33.25,49.54,NA,5.83
7944,2004-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.04,99.12,NA,30.96,56.96,NA,4.33
7945,2004-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.62,86.25,NA,36.67,40.29,NA,4
7946,2004-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.83,79.88,NA,35.88,36.79,NA,9.25
7947,2004-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08,69.08,NA,42.79,34.96,NA,9.79
7948,2004-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.08,46.12,NA,56.04,18.29,NA,2.12
7949,2004-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.96,59.33,NA,46.33,32.12,NA,4.42
7950,2004-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.79,62.29,NA,50.12,28.62,NA,4.67
7951,2004-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.54,68.5,NA,49.5,30.54,NA,2.29
7952,2004-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.96,74.54,NA,47.88,43.88,NA,05.04
7953,2004-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.62,67.57,NA,36.81,49,NA,1.3
7954,2004-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.62,51.83,NA,50.17,35.54,NA,12.71
7955,2004-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.75,48.58,NA,43.88,36.33,NA,5.96
7956,2004-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.67,43.08,NA,54.21,31.92,NA,10.38
7957,2004-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,NA,23.88,55.04,NA,44.67,39.08,NA,02.04
7958,2004-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.18,55.41,NA,33.81,37.33,NA,6.23
7959,2004-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.29,62.75,NA,49.88,34.92,NA,3.46
7960,2004-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,76.88,NA,52.38,47.33,NA,11.62
7961,2004-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42,64.25,NA,55.92,36.75,NA,3.58
7962,2004-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.75,51.62,NA,62.08,30.33,NA,6.12
7963,2004-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.08,76,NA,57,32.92,NA,3.71
7964,2004-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.46,79.42,NA,50.08,29.58,NA,4.79
7965,2004-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,95.38,NA,31.54,31.88,NA,12.5
7966,2004-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.88,86.29,NA,34.75,41.33,NA,5.12
7967,2004-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,92.38,NA,35.71,50.25,NA,04.08
7968,2004-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.21,70.54,NA,52.12,31.54,NA,1.21
7969,2004-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.33,52.25,NA,46.88,25.17,NA,1
7970,2004-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.96,63,NA,45.21,25.58,NA,5.42
7971,2004-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.71,71.83,NA,50.33,34.67,NA,8.21
7972,2004-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.25,85.79,NA,52.12,38.38,NA,3.62
7973,2004-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.33,121.25,NA,39.25,47,NA,30.96
7974,2004-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.33,100.92,NA,47.5,49.25,NA,14.25
7975,2004-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,70.67,NA,38.25,37.17,NA,2.58
7976,2004-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.04,37.54,NA,57.54,16.79,NA,1.17
7977,2004-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.88,55.83,NA,48.12,25.75,NA,5.62
7978,2004-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.58,50.04,NA,42.38,38.88,NA,1.75
7979,2004-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,55.33,NA,27.44,32.22,NA,4
7980,2004-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,35.6,NA,71,NA,NA,1
7981,2004-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.79,62.42,NA,42.33,28.67,NA,7.29
7982,2004-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.12,52.5,NA,49.17,28.25,NA,3.54
7983,2004-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.04,55.92,NA,41.46,30.62,NA,5.75
7984,2004-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.17,92,NA,28.29,48.33,NA,18.04
7985,2004-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,76.57,NA,47.96,48.67,NA,5.82
7986,2004-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.29,76.46,NA,44.21,48.04,NA,3.75
