,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,pm10
679,2013-07-26,256.041.666.666.667,147.229.166.666.667,451.458.333.333.333,967.214.583.333.334,308.479.166.666.667,267.479.166.666.667,32.8,22.7,0,604,370717,162.927.516.137.647,NA,NA,NA,NA,NA
680,2013-07-27,344.375,125.729.166.666.667,719.791.666.666.667,963.364.583.333.333,274.729.166.666.667,258.958.333.333.333,31.7,22.1,0,159,96415,164.912.098.739.823,NA,NA,NA,NA,NA
681,2013-07-28,373.125,2.376.875,494.375,965.122.916.666.667,297.333.333.333.333,2.634.375,34.4,21.9,0,114,77764,146.597.397.253.228,NA,NA,NA,NA,NA
682,2013-07-29,400.625,199.104.166.666.667,493.125,97.280.625,336.291.666.666.667,23.4,30.1,18.3,1.9,834,464214,179.658.519.562.099,NA,NA,NA,NA,NA
683,2013-07-30,342.708.333.333.333,200.583.333.333.333,59.375,975.554.166.666.667,289.333.333.333.333,2.368.125,29,19.2,0,689,403919,170.578.754.651.304,NA,NA,NA,NA,NA
684,2013-07-31,312.708.333.333.333,191.270.833.333.333,45.5,971.908.333.333.333,333.166.666.666.667,2.624.375,32.5,21.5,0,622,373675,166.454.806.984.679,NA,NA,NA,NA,NA
685,2013-08-01,442.083.333.333.333,235.729.166.666.667,402.708.333.333.333,969.691.666.666.666,338.25,263.604.166.666.667,32.7,21.6,0,591,340770,173.430.759.749.978,NA,NA,NA,NA,NA
686,2013-08-02,370.416.666.666.667,231.645.833.333.333,456.666.666.666.667,970.052.083.333.333,312.645.833.333.333,25.875,32.8,21.2,0,547,329499,166.009.608.526.885,NA,NA,NA,NA,NA
687,2013-08-03,224.375,126.666.666.666.667,623.541.666.666.667,97.161.875,150.541.666.666.667,238.229.166.666.667,27,21.6,0,197,140773,139.941.608.120.875,NA,NA,NA,NA,NA
688,2013-08-04,260.833.333.333.333,131.333.333.333.333,460.208.333.333.333,972.366.666.666.667,3.168.125,2.605.625,31.5,21.6,0,137,92315,148.404.917.943.996,NA,NA,NA,NA,NA
689,2013-08-05,409.375,217.229.166.666.667,421.666.666.666.667,969.564.583.333.333,296.729.166.666.667,263.104.166.666.667,32.3,22.1,0,753,437310,172.189.064.965.356,NA,NA,NA,NA,NA
690,2013-08-06,2.7875,945.625,638.958.333.333.333,96.683.125,266.916.666.666.667,2.559.375,31.2,21.7,0,617,363739,169.627.122.744.605,NA,NA,NA,NA,NA
691,2013-08-07,210.208.333.333.333,173.395.833.333.333,744.375,963.360.416.666.666,124.625,236.166.666.666.667,29.1,19.5,0.5,498,306571,162.441.979.182.636,NA,NA,NA,NA,NA
692,2013-08-08,3.95,229.895.833.333.333,559.166.666.666.667,969.408.333.333.333,296.708.333.333.333,208.604.166.666.667,28.6,15.8,0.2,537,323018,166.244.605.563.777,NA,NA,NA,NA,NA
693,2013-08-09,5.2375,219.520.833.333.333,49.875,9.733.125,3.259.375,227.770.833.333.333,29.6,17.4,0.1,552,333942,165.298.165.549.706,NA,NA,NA,NA,NA
694,2013-08-10,254.375,184.145.833.333.333,579.791.666.666.667,972.620.833.333.333,2.681.875,233.354.166.666.667,29,19.5,0,212,141313,150.021.583.293.823,NA,NA,NA,NA,NA
695,2013-08-11,261.875,215.5,469.791.666.666.667,971.252.083.333.333,315.479.166.666.667,2.508.125,31.4,20.3,0,123,82900,148.371.531.966.224,NA,NA,NA,NA,NA
696,2013-08-12,440.833.333.333.333,245.75,316.041.666.666.667,96.946.875,308.395.833.333.333,266.375,32.7,23.5,0,743,417448,177.986.240.202.373,NA,NA,NA,NA,NA
697,2013-08-13,3.0875,195.895.833.333.333,443.958.333.333.333,9.699.625,290.333.333.333.333,2.639.375,32.5,22.1,0,637,380336,167.483.488.284.044,NA,NA,NA,NA,NA
698,2013-08-14,410.833.333.333.333,218.458.333.333.333,61,970.583.333.333.333,280.375,241.541.666.666.667,29.4,21,0,575,339986,169.124.611.013.395,NA,NA,NA,NA,NA
699,2013-08-15,218.958.333.333.333,158.833.333.333.333,603.541.666.666.667,971.675,304.083.333.333.333,234.104.166.666.667,30,19.5,0,151,98928,152.636.260.714.863,NA,NA,NA,NA,NA
700,2013-08-16,462.083.333.333.333,245.854.166.666.667,689.166.666.666.667,9.708.625,209.833.333.333.333,233.833.333.333.333,28.1,20.1,0,530,336489,157.508.863.588.409,NA,NA,NA,NA,NA
701,2013-08-17,253.541.666.666.667,1.596.875,595.625,970.966.666.666.667,228.145.833.333.333,235.354.166.666.667,29.5,20.1,0,221,153800,14.369.310.793.238,NA,NA,NA,NA,NA
702,2013-08-18,433.333.333.333.333,249.958.333.333.333,635.208.333.333.333,970.533.333.333.333,277.520.833.333.333,239.854.166.666.667,29.2,19.6,0,128,89340,14.327.289.008.283,NA,NA,NA,NA,NA
703,2013-08-19,376.041.666.666.667,190.458.333.333.333,59,97.181.875,2.603.125,250.145.833.333.333,32.3,21.2,0,806,475197,169.613.865.407.399,NA,NA,NA,NA,NA
704,2013-08-20,392.083.333.333.333,237.458.333.333.333,591.875,973.191.666.666.667,282.708.333.333.333,2.374.375,31.7,19.8,0,649,400033,162.236.615.479.223,NA,NA,NA,NA,NA
705,2013-08-21,348.125,219.229.166.666.667,630.208.333.333.333,971.841.666.666.667,220.270.833.333.333,233.083.333.333.333,28.6,20.1,0,644,401751,160.298.294.217.065,NA,NA,NA,NA,NA
706,2013-08-22,467.291.666.666.667,231.229.166.666.667,673.958.333.333.333,9.688.625,202.020.833.333.333,229.229.166.666.667,28.7,19.9,0,613,380332,161.174.973.444.254,NA,NA,NA,NA,NA
707,2013-08-23,290.625,214.208.333.333.333,67.625,96.854.375,198.041.666.666.667,234.895.833.333.333,29.6,20.4,0,520,320172,162.412.703.172.045,NA,NA,NA,NA,NA
708,2013-08-24,301.666.666.666.667,196.583.333.333.333,65.375,96.796.875,191.645.833.333.333,228.604.166.666.667,28.7,19.5,0.3,200,141339,141.503.760.462.434,NA,NA,NA,NA,NA
709,2013-08-25,4.7375,2.093.125,62.75,96.603.125,210.125,198.854.166.666.667,27.6,15.4,2.1,131,89531,14.631.803.509.399,NA,NA,NA,NA,NA
710,2013-08-26,347.708.333.333.333,617.708.333.333.333,843.541.666.666.667,96.506.875,400.833.333.333.333,177.125,19.2,16.5,1.5,798,459058,17.383.424.316.753,NA,NA,NA,NA,NA
711,2013-08-27,361.458.333.333.333,138.479.166.666.667,62.375,967.089.583.333.333,2.533.125,205.895.833.333.333,27.1,16.5,0,671,410608,163.416.202.314.616,NA,NA,NA,NA,NA
712,2013-08-28,250.833.333.333.333,135.083.333.333.333,718.125,969.408.333.333.333,121.5,199.645.833.333.333,25.2,17.7,0.3,615,365630,168.202.827.995.515,NA,NA,NA,NA,NA
713,2013-08-29,306.875,238,587.291.666.666.667,97.119.375,1.623.125,209.354.166.666.667,27.1,17.9,0.1,615,363865,169.018.729.473.843,NA,NA,NA,NA,NA
714,2013-08-30,374.583.333.333.333,2.300.625,451.666.666.666.667,971.695.833.333.334,221.958.333.333.333,2.301.875,30.2,19.6,0,657,396930,165.520.368.830.776,NA,NA,NA,NA,NA
715,2013-08-31,4.625,241.583.333.333.333,502.083.333.333.333,973.285.416.666.667,267.354.166.666.667,226.666.666.666.667,29.4,19.3,0,184,134017,137.296.014.684.704,NA,NA,NA,NA,NA
716,2013-09-01,482.083.333.333.333,241.645.833.333.333,529.583.333.333.333,973.845.833.333.333,274.104.166.666.667,228.145.833.333.333,29.6,18.4,0,101,69502,145.319.559.149.377,NA,NA,NA,NA,NA
717,2013-09-02,262.916.666.666.667,181.541.666.666.667,511.666.666.666.667,974.741.666.666.667,219.166.666.666.667,227.520.833.333.333,29.6,19.9,0,912,535730,170.235.006.439.811,NA,NA,NA,NA,NA
718,2013-09-03,286.458.333.333.333,102.479.166.666.667,492.291.666.666.667,975.579.166.666.667,2.776.875,2.221.875,29.3,18,0,722,433980,166.367.113.691.875,NA,NA,NA,NA,NA
719,2013-09-04,241.875,138.270.833.333.333,66.125,97.365.625,260.604.166.666.667,220.020.833.333.333,28.3,17.4,0,673,415182,162.097.586.118.859,NA,NA,NA,NA,NA
720,2013-09-05,297.708.333.333.333,229.416.666.666.667,442.291.666.666.667,9.681.875,271,236.895.833.333.333,30.7,19.4,0,657,388214,169.236.555.095.901,NA,NA,NA,NA,NA
721,2013-09-06,474.166.666.666.667,238.604.166.666.667,640.208.333.333.333,965.958.333.333.333,2.333.125,222.541.666.666.667,28.6,18.6,0,649,410203,158.214.347.530.369,NA,NA,NA,NA,NA
722,2013-09-07,326.875,220.375,758.125,968.739.583.333.333,786.875,200.770.833.333.333,25.7,16.4,16.2,154,113513,135.667.280.399.602,NA,NA,NA,NA,NA
723,2013-09-08,216.041.666.666.667,127.125,778.125,97.193.125,117.854.166.666.667,199.729.166.666.667,23.7,16.8,1.3,106,78709,13.467.329.022.094,NA,NA,NA,NA,NA
724,2013-09-09,313.958.333.333.333,216.520.833.333.333,762.916.666.666.667,974.995.833.333.333,154.125,189.125,22.9,16.4,0,946,564004,167.729.306.884.348,NA,NA,NA,NA,NA
725,2013-09-10,318.333.333.333.333,186.979.166.666.667,698.958.333.333.333,971.433.333.333.334,232.145.833.333.333,208.166.666.666.667,27.3,16.8,0.1,809,441732,183.142.720.020.284,NA,NA,NA,NA,NA
726,2013-09-11,346.666.666.666.667,190.645.833.333.333,83.875,971.833.333.333.333,716.041.666.666.667,1.534.375,18.5,12.6,4,102,67619,150.845.176.651.533,NA,NA,NA,NA,NA
727,2013-09-12,2.1125,169.229.166.666.667,675.625,972.672.916.666.667,165.875,174.895.833.333.333,22.2,14.5,0,865,498888,173.385.609.595.741,NA,NA,NA,NA,NA
728,2013-09-13,289.375,213,654.791.666.666.667,974.539.583.333.333,2.034.375,19.55,24.8,16,0,801,444424,180.233.290.731.374,NA,NA,NA,NA,NA
729,2013-09-14,559.791.666.666.667,243.791.666.666.667,692.291.666.666.667,970.720.833.333.333,233.458.333.333.333,207.541.666.666.667,27.1,17.2,0,201,137054,1.466.575.218.527,NA,NA,NA,NA,NA
730,2013-09-15,280.625,148.166.666.666.667,859.166.666.666.667,9.680.625,340.833.333.333.333,179.104.166.666.667,19.4,16.5,0.6,141,88297,159.688.324.631.641,NA,NA,NA,NA,NA
731,2013-09-16,343.125,224.25,622.708.333.333.333,964.772.916.666.666,249.020.833.333.333,200.520.833.333.333,27.8,15.7,0,1046,539274,193.964.478.168.797,NA,NA,NA,NA,NA
732,2013-09-17,348.958.333.333.333,167.166.666.666.667,718.541.666.666.667,96.586.875,978.125,178.520.833.333.333,22.1,16.2,0,1115,592248,188.265.726.519.971,NA,NA,NA,NA,NA
733,2013-09-18,392.291.666.666.667,253.083.333.333.333,593.333.333.333.333,965.666.666.666.667,250.708.333.333.333,201.104.166.666.667,28.1,14.9,0,1045,524164,199.365.084.210.285,NA,NA,NA,NA,NA
734,2013-09-19,518.125,208.958.333.333.333,661.875,966.089.583.333.333,196.416.666.666.667,200.395.833.333.333,26.5,16.6,0,1073,527576,203.383.019.697.636,NA,NA,NA,NA,NA
735,2013-09-20,477.708.333.333.333,242.979.166.666.667,495.208.333.333.333,9.705.125,242.229.166.666.667,210.916.666.666.667,27.3,15.5,0,1163,545380,213.245.810.260.736,NA,NA,NA,NA,NA
736,2013-09-21,287.708.333.333.333,125.375,641.875,97.448.125,231.083.333.333.333,212.916.666.666.667,28.1,17.4,0,287,180916,158.637.157.575.892,NA,NA,NA,NA,NA
737,2013-09-22,152.291.666.666.667,121.958.333.333.333,636.458.333.333.333,976.091.666.666.667,185.520.833.333.333,2.054.375,26.3,17,0,164,105612,15.528.538.423.664,NA,NA,NA,NA,NA
738,2013-09-23,2.15,136.75,662.291.666.666.667,973.254.166.666.667,225.291.666.666.667,199.770.833.333.333,25.8,16.2,0,1855,790048,234.795.860.504.678,NA,NA,NA,NA,NA
739,2013-09-24,433.541.666.666.667,2.459.375,753.125,9.689.875,139.395.833.333.333,198.020.833.333.333,24.1,17,0,308,175910,175.089.534.421.011,NA,NA,NA,NA,NA
740,2013-09-25,565.625,244.104.166.666.667,724.166.666.666.667,967.189.583.333.333,226.291.666.666.667,2.116.875,27.1,18.1,0,1740,807314,215.529.521.351.048,NA,NA,NA,NA,NA
741,2013-09-26,389.791.666.666.667,237.208.333.333.333,751.875,967.979.166.666.666,209.25,219.895.833.333.333,28.6,18.7,0,1531,727041,210.579.595.923.751,NA,NA,NA,NA,NA
742,2013-09-27,394.375,195.833.333.333.333,586.458.333.333.333,965.935.416.666.667,2.026.875,2.303.125,29.9,18.7,0,1259,585539,215.015.566.853.788,NA,NA,NA,NA,NA
743,2013-09-28,428.333.333.333.333,189.375,742.916.666.666.667,96.028.125,943.125,210.083.333.333.333,23.3,18.9,0,278,181630,153.058.415.460.001,NA,NA,NA,NA,NA
744,2013-09-29,327.708.333.333.333,2.010.625,487.291.666.666.667,958.566.666.666.667,1.975.625,20.95,26.8,17.4,0,182,113292,160.646.824.135.861,NA,NA,NA,NA,NA
745,2013-09-30,292.708.333.333.333,252.041.666.666.667,530.416.666.666.667,9.598.625,161.770.833.333.333,210.708.333.333.333,27.8,17.3,0,1831,805765,227.237.469.981.943,NA,NA,NA,NA,NA
746,2013-10-01,333.125,2.341.875,510.416.666.666.667,961.477.083.333.333,197.291.666.666.667,241.020.833.333.333,30.6,18.8,0,1433,718759,19.937.141.656.661,NA,NA,NA,NA,NA
747,2013-10-02,3.8375,1.156.875,673.541.666.666.667,964.491.666.666.667,173.458.333.333.333,2.263.125,27.1,19.8,0,1319,677451,194.700.428.518.077,NA,NA,NA,NA,NA
748,2013-10-03,617.916.666.666.667,70.125,881.666.666.666.667,968.158.333.333.333,591.041.666.666.667,2.061.875,23.2,19.1,1.3,1158,589140,196.557.694.266.219,NA,NA,NA,NA,NA
749,2013-10-04,576.041.666.666.667,135.354.166.666.667,906.458.333.333.333,968.364.583.333.333,19.5,18.925,20.9,16.2,6.7,1117,561068,19.908.460.293.583,NA,NA,NA,NA,NA
750,2013-10-05,382.083.333.333.333,186.333.333.333.333,720.416.666.666.667,9.727.375,2.061.875,186.666.666.666.667,25.7,15.8,0,280,175156,159.857.498.458.517,NA,NA,NA,NA,NA
751,2013-10-06,300.416.666.666.667,173.395.833.333.333,73.375,973.533.333.333.333,133.958.333.333.333,175.916.666.666.667,22.9,14.9,0.8,149,93721,158.982.511.923.688,NA,NA,NA,NA,NA
752,2013-10-07,3.25,2.188.125,691.458.333.333.333,973.527.083.333.333,199,178.916.666.666.667,24.8,14.1,0,1741,789236,220.593.079.889.919,NA,NA,NA,NA,NA
753,2013-10-08,268.333.333.333.333,187.229.166.666.667,709.791.666.666.667,974.372.916.666.666,115.041.666.666.667,177.833.333.333.333,21.9,15.7,0,1338,676910,197.662.909.397.113,NA,NA,NA,NA,NA
754,2013-10-09,2.3625,121.75,795.833.333.333.333,972.695.833.333.334,967.291.666.666.667,168.708.333.333.333,19.6,14.8,0,1271,646164,196.699.289.963.539,NA,NA,NA,NA,NA
755,2013-10-10,322.916.666.666.667,175.645.833.333.333,708.333.333.333.333,966.677.083.333.333,135.583.333.333.333,163.208.333.333.333,20.8,12.1,0,1204,598843,201.054.366.503.407,NA,NA,NA,NA,NA
756,2013-10-11,384.791.666.666.667,913.125,871.458.333.333.333,966.675,28.625,965.833.333.333.333,11.5,8.1,11.5,1137,587233,193.619.908.962.882,NA,NA,NA,NA,NA
757,2013-10-12,394.166.666.666.667,1.861.875,678.958.333.333.333,96.985.625,153.333.333.333.333,1.294.375,19.2,7.9,0,171,118811,143.926.067.451.667,NA,NA,NA,NA,NA
758,2013-10-13,287.916.666.666.667,181.5,657.083.333.333.333,971.202.083.333.333,173.895.833.333.333,164.416.666.666.667,20.4,13.8,0,150,99515,150.731.045.571.019,NA,NA,NA,NA,NA
759,2013-10-14,400.833.333.333.333,242.958.333.333.333,615.208.333.333.333,9.712.375,172.770.833.333.333,179.416.666.666.667,24.6,14.7,0,1924,887943,216.680.575.217.103,NA,NA,NA,NA,NA
760,2013-10-15,3.65,248.875,603.333.333.333.333,9.688.375,1.165.625,1.904.375,23.1,16.8,0,1461,727810,200.739.203.913.109,NA,NA,NA,NA,NA
761,2013-10-16,188.125,137.625,643.125,969.745.833.333.333,180.520.833.333.333,195.395.833.333.333,27,16,0,1432,709509,201.829.716.043.066,NA,NA,NA,NA,NA
762,2013-10-17,267.708.333.333.333,1.448.125,848.958.333.333.333,971.2,383.125,180.145.833.333.333,19.5,16.9,0,1247,626688,198.982.587.826.797,NA,NA,NA,NA,NA
763,2013-10-18,484.375,235.354.166.666.667,790.833.333.333.333,96.784.375,148.604.166.666.667,195.979.166.666.667,26.4,17.1,0,1153,560625,205.663.322.185.061,NA,NA,NA,NA,NA
764,2013-10-19,2.425,184.708.333.333.333,849.166.666.666.667,969.377.083.333.333,742.708.333.333.333,192.375,23.8,17.9,0,252,177671,14.183.518.976.085,NA,NA,NA,NA,NA
765,2013-10-20,325.833.333.333.333,243.75,761.875,970.535.416.666.667,131.395.833.333.333,197.375,25.8,17.4,0,166,110784,149.841.132.293.472,NA,NA,NA,NA,NA
766,2013-10-21,363.125,234.020.833.333.333,801.666.666.666.667,96.976.875,154.125,1.926.875,24.9,16.8,0,1580,751786,210.166.190.910.711,NA,NA,NA,NA,NA
767,2013-10-22,332.083.333.333.333,193.041.666.666.667,802.083.333.333.333,9.649.625,130.166.666.666.667,194.541.666.666.667,24.7,17.2,0.3,1332,706422,188.555.849.053.399,NA,NA,NA,NA,NA
768,2013-10-23,379.791.666.666.667,260.479.166.666.667,598.958.333.333.333,966.247.916.666.667,1.463.125,197.604.166.666.667,26.3,16.2,3.9,1188,608887,195.110.094.319.636,NA,NA,NA,NA,NA
769,2013-10-24,277.708.333.333.333,176.479.166.666.667,617.083.333.333.333,969.089.583.333.333,1.380.625,193.208.333.333.333,26,16.7,0,1119,574304,194.844.542.263.331,NA,NA,NA,NA,NA
770,2013-10-25,277.708.333.333.333,110.833.333.333.333,84.25,9.692.625,96.625,193.333.333.333.333,22.8,17.6,0,1108,561631,19.728.255.740.869,NA,NA,NA,NA,NA
771,2013-10-26,598.125,68.25,879.583.333.333.333,9.705.875,762.083.333.333.333,189.208.333.333.333,21.7,16.9,0,220,152690,144.082.782.107.538,NA,NA,NA,NA,NA
772,2013-10-27,454.791.666.666.667,290.375,491.041.666.666.667,972.858.333.333.333,162.145.833.333.333,207.125,26.9,17.1,0,124,78146,158.677.347.528.984,NA,NA,NA,NA,NA
773,2013-10-28,480.833.333.333.333,250.125,483.333.333.333.333,968.177.083.333.333,156.333.333.333.333,213.166.666.666.667,26.4,17.9,0,1489,719910,206.831.409.481.741,NA,NA,NA,NA,NA
774,2013-10-29,350.833.333.333.333,2.109.375,692.916.666.666.667,968.841.666.666.667,158.541.666.666.667,137.854.166.666.667,17.3,11.4,2.7,1203,612046,196.553.853.795.303,NA,NA,NA,NA,NA
775,2013-10-30,406.458.333.333.333,2.841.875,480.416.666.666.667,9.708.375,578.958.333.333.333,12.2375,14.1,9.6,0,1216,640316,189.906.233.797.063,NA,NA,NA,NA,NA
776,2013-10-31,4.85,287.270.833.333.333,399.791.666.666.667,973.510.416.666.667,1.546.875,138.791.666.666.667,20.6,9.2,0,1093,552874,197.694.230.511.835,NA,NA,NA,NA,NA
777,2013-11-01,532.708.333.333.333,271.229.166.666.667,37.25,972.225,135.416.666.666.667,151.833.333.333.333,21,12.7,0,172,120054,143.268.862.345.278,NA,NA,NA,NA,NA
778,2013-11-02,451.041.666.666.667,247.416.666.666.667,391.875,968.152.083.333.333,1.306.875,174.791.666.666.667,23.4,13.8,0,325,213973,151.888.322.358.428,NA,NA,NA,NA,NA
779,2013-11-03,335.625,156.583.333.333.333,65,968.854.166.666.667,86,156.916.666.666.667,18.8,13,0,156,102191,152.655.321.897.232,NA,NA,NA,NA,NA
780,2013-11-04,403.125,259.895.833.333.333,642.083.333.333.333,959.333.333.333.333,619.791.666.666.667,13.4,16.1,11.5,0,1850,878695,21.053.949.322.575,NA,NA,NA,NA,NA
781,2013-11-05,351.458.333.333.333,241.541.666.666.667,618.125,959.795.833.333.333,130.833.333.333.333,155.541.666.666.667,22.9,10.7,0,1446,745648,193.925.283.780.014,NA,NA,NA,NA,NA
782,2013-11-06,494.375,221.020.833.333.333,592.708.333.333.333,968.364.583.333.333,1.435.625,184.208.333.333.333,23.7,16.3,0,1276,683129,186.787.561.353.712,NA,NA,NA,NA,NA
783,2013-11-07,240.208.333.333.333,201.583.333.333.333,67.875,96.955.625,141.291.666.666.667,174.333.333.333.333,22.2,14.2,0,1321,688875,191.761.930.684.086,NA,NA,NA,NA,NA
784,2013-11-08,465.833.333.333.333,275.416.666.666.667,533.541.666.666.667,966.716.666.666.666,128,169.375,22.4,13.7,0,1147,582210,197.007.952.457.017,NA,NA,NA,NA,NA
785,2013-11-09,447.916.666.666.667,2.664.375,44.25,970.877.083.333.333,1.135.625,135.041.666.666.667,18.2,10.4,0,237,165668,143.057.198.734.819,NA,NA,NA,NA,NA
786,2013-11-10,517.291.666.666.667,323.479.166.666.667,524.583.333.333.333,96.904.375,102.854.166.666.667,137.395.833.333.333,17.6,10.1,0,149,93938,158.615.256.871.554,NA,NA,NA,NA,NA
787,2013-11-11,320.416.666.666.667,232.520.833.333.333,692.708.333.333.333,9.707.375,137.333.333.333.333,136.270.833.333.333,18.2,10.5,0,1716,821080,208.993.033.565.548,NA,NA,NA,NA,NA
788,2013-11-12,313.333.333.333.333,2.361.875,54.125,971.466.666.666.667,1.378.125,152.333.333.333.333,21.7,12.2,0,1377,721287,190.908.750.608.288,NA,NA,NA,NA,NA
789,2013-11-13,375.416.666.666.667,276.625,672.708.333.333.333,97.165.625,76.375,147.333.333.333.333,18.4,13.2,0,1340,704610,190.176.125.800.088,NA,NA,NA,NA,NA
790,2013-11-14,544.791.666.666.667,2.644.375,58.875,972.183.333.333.333,1.300.625,127.020.833.333.333,18.7,9,0,1350,685680,196.884.844.242.212,NA,NA,NA,NA,NA
791,2013-11-15,508.125,203.375,361.041.666.666.667,967.995.833.333.333,1.270.625,893.333.333.333.333,14,5.6,0,1226,627939,195.241.894.515.232,NA,NA,NA,NA,NA
792,2013-11-16,987.916.666.666.666,540.416.666.666.667,778.125,967.022.916.666.667,610.416.666.666.667,858.125,9.9,5.9,21.6,213,142148,149.843.824.746.039,NA,NA,NA,NA,NA
793,2013-11-17,665.625,578.125,918.958.333.333.333,96.411.875,257.708.333.333.333,101.208.333.333.333,11.4,9.3,42.8,174,101921,17.072.045.996.409,NA,NA,NA,NA,NA
794,2013-11-18,696.666.666.666.667,116.979.166.666.667,920.416.666.666.667,953.25,183.333.333.333.333,1.035.625,12.2,9.3,42.7,1602,793794,201.815.584.395.952,NA,NA,NA,NA,NA
795,2013-11-19,538.333.333.333.333,2.498.125,639.166.666.666.667,9.551.625,924.375,1.089.375,15.2,8.7,0.6,1408,695024,202.582.932.387.946,NA,NA,NA,NA,NA
796,2013-11-20,393.958.333.333.333,262.5,383.958.333.333.333,962.402.083.333.333,121.166.666.666.667,6.55,10,3.9,0,1440,746153,192.989.909.576.186,NA,NA,NA,NA,NA
797,2013-11-21,313.333.333.333.333,236.791.666.666.667,608.541.666.666.667,954.408.333.333.333,823.125,6.1,10.6,3.9,0,1384,698420,198.161.564.674.551,NA,NA,NA,NA,NA
798,2013-11-22,459.791.666.666.667,283.583.333.333.333,470.416.666.666.667,954.55,126.395.833.333.333,628.333.333.333.333,11,3.6,0,1335,654675,203.917.974.567.534,NA,NA,NA,NA,NA
799,2013-11-23,551.666.666.666.667,2.353.125,466.041.666.666.667,958.164.583.333.333,968.333.333.333.333,544.375,11.1,2.8,0,251,173082,145.017.968.361.817,NA,NA,NA,NA,NA
800,2013-11-24,636.458.333.333.334,265.75,464.375,963.041.666.666.667,720.416.666.666.667,725.416.666.666.667,13,5,0,143,101357,141.085.470.169.796,NA,NA,NA,NA,NA
801,2013-11-25,7.3,300.229.166.666.667,502.291.666.666.667,96.908.125,1.251.875,639.791.666.666.667,10.9,3.3,0,2003,923717,216.841.305.291.556,NA,NA,NA,NA,NA
802,2013-11-26,509.583.333.333.333,295.270.833.333.333,504.791.666.666.667,97.333.125,113.145.833.333.333,5.825,11.6,3.6,0,1678,817725,205.203.460.821.181,NA,NA,NA,NA,NA
803,2013-11-27,640.625,142.895.833.333.333,540.208.333.333.333,97.494.375,112,368.125,7.1,1.5,0,1541,786104,196.030.041.826.527,NA,NA,NA,NA,NA
